,암호화요양기호,요양기관명,종별코드,종별코드명,시도코드,시도코드명,시군구코드,시군구코드명,읍면동,우편번호,주소,전화번호,병원홈페이지,개설일자,총의사수,의과일반의 인원수,의과인턴 인원수,의과레지던트 인원수,의과전문의 인원수,치과일반의 인원수,치과인턴 인원수,치과레지던트 인원수,치과전문의 인원수,한방일반의 인원수,한방인턴 인원수,한방레지던트 인원수,한방전문의 인원수,조산사 인원수,좌표(X),좌표(Y)
1850,JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3OSQzNjE0ODEjNDEjJDEjJDQjJDgz,경상북도립경산노인전문요양병원,28,요양병원,370000,경북,371000,경산시,상방동,38646,"경상북도 경산시 경안로 23-10,  (상방동)",053-819-0700,http://www.gssilver.co.kr,20010109,7,0,0,0,5,0,0,0,0,2,0,0,0,0,128.7392,35.809358
1851,JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ5OSQ0NjEwMDIjNjEjJDEjJDQjJDgz,경상북도립김천노인전문요양병원,28,요양병원,370000,경북,370300,김천시,어모면,39500,"경상북도 김천시 어모면 신애길 100-10, (어모면)",054-420-7200,http://www.gimcheonhp.co.kr,20050307,6,1,0,0,4,0,0,0,0,1,0,0,0,0,128.0522562,36.2111537
1852,JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3OSQyNjEwMDIjNjEjJDEjJDQjJDgz,경상북도립안동노인전문요양병원,28,요양병원,370000,경북,370400,안동시,남후면,36755,"경상북도 안동시 남후면 남일로 1463, (남후면)",054-851-6000,http://www.andongyuri.co.kr,19990429,9,1,0,0,6,0,0,0,0,2,0,0,0,0,128.6890979,36.5229246
1853,JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3MiQyNjEwMDIjNDEjJDEjJDgjJDgz,경상북도포항노인전문요양병원,28,요양병원,370000,경북,370702,포항북구,용흥동,37688,"경상북도 포항시 북구 용흥로 36, (용흥동)",054-247-0551,,20060504,5,0,0,0,4,0,0,0,0,1,0,0,0,0,129.3549409,36.0348814
1854,JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQyIyQ3IyQwMCQzNjE4MzIjNTEjJDEjJDIjJDgz,경주시립노인전문요양병원,28,요양병원,370000,경북,370100,경주시,현곡면,38049,"경상북도 경주시 현곡면 충현로 610-120, (현곡면)",054-743-6200,http://www.kjho.co.kr,20061124,6,0,0,0,4,0,0,0,0,2,0,0,0,0,129.1664173,35.8764006
1855,JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ3MiQyNjE0ODEjNTEjJDEjJDIjJDgz,경주요양병원,28,요양병원,370000,경북,370100,경주시,충효동,38064,"경상북도 경주시 태종로 572-0,  4호 (충효동,경주요양병원)",054-700-9272,,20180504,4,1,0,0,2,0,0,0,0,1,0,0,0,0,129.1911375,35.8383821
1856,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ4OSQzNjE0ODEjODEjJDEjJDYjJDgz,경희늘푸른노인전문병원,28,요양병원,110000,서울,110006,도봉구,방학동,1316,"서울특별시 도봉구 시루봉로 137, (방학동)",02-903-9920,http://evergreengh.com/,20040823,4,0,0,0,4,0,0,0,0,0,0,0,0,0,127.0273968,37.6631956
1857,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQyIyQ1IyQwMCQyNjE4MzIjODEjJDEjJDIjJDgz,경희요양병원,28,요양병원,210000,부산,210005,부산북구,덕천동,46568,"부산광역시 북구 만덕대로 106, (덕천동)",051-333-8135,,20100908,4,0,0,0,2,0,0,0,0,2,0,0,0,0,129.0164317,35.2125989
1858,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ4OSQyNjE4MzIjODEjJDEjJDYjJDgz,경희요양병원,28,요양병원,380000,경남,380702,창원마산합포구,중앙동3가,51264,"경상남도 창원시 마산합포구 3·15대로 243, 7~11층 (중앙동3가)",055-245-9988,,20071029,5,0,0,0,3,0,0,0,0,2,0,0,0,0,128.5670765,35.2000088
1859,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxMzUxIzIxIyQyIyQxIyQwMCQyNjE4MzIjNjEjJDEjJDQjJDgz,계룡장수요양병원,28,요양병원,340000,충남,340800,계룡시,엄사면,32816,"충청남도 계룡시 엄사면 향적산길 48-8, (엄사면)",042-840-7676,,20160921,4,0,0,0,2,0,0,0,0,2,0,0,0,0,127.217347,36.2861107
1860,JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ3MiQzNjE4MzIjNDEjJDEjJDQjJDgz,고려대련요양병원,28,요양병원,370000,경북,370702,포항북구,흥해읍,37653,"경상북도 포항시 북구 흥해읍 새마을로 318-12, (흥해읍)",054-241-1011,,20190108,8,1,0,0,4,0,0,0,0,3,0,0,0,0,129.3307708,36.046055
1861,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ3MiQyNjEwMDIjODEjJDEjJDYjJDgz,고려수재활요양병원,28,요양병원,310000,경기,310303,부천원미구,심곡동,14643,"경기도 부천시 원미구 부일로 504, (심곡동)",032-347-2300,http://bucheon.koreasu.com,20070528,7,0,0,0,6,0,0,0,0,1,0,0,0,0,126.7861234,37.4851449
1862,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ4OSQyNjE0ODEjNjEjJDEjJDAjJDgz,고려요양병원,28,요양병원,260000,울산,260100,울산울주군,온양읍,44973,"울산광역시 울주군 온양읍 온양로 3, (온양읍)",052-239-0669,http://www.krhospital.co.kr,20080401,3,0,0,0,2,0,0,0,0,1,0,0,0,0,129.2746865,35.4160046
1863,JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ4OSQ0NjEwMDIjODEjJDEjJDIjJDgz,고령군립요양병원,28,요양병원,370000,경북,370002,고령군,대가야읍,40135,"경상북도 고령군 대가야읍 중앙로 31, (대가야읍)",054-955-2661,,20040601,3,0,0,0,2,0,0,0,0,1,0,0,0,0,128.2719572,35.7302857
1864,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzUxIyQxIyQxIyQ3MiQyNjE4MzIjNzEjJDEjJDgjJDgz,고양센트럴요양병원,28,요양병원,310000,경기,311901,고양덕양구,화정동,10503,"경기도 고양시 덕양구 중앙로 620, (화정동)",031-973-7775,,20191111,6,0,0,0,3,0,0,0,0,2,0,0,1,0,126.8299866,37.6272085
1865,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzQxIyQxIyQ3IyQ2MiQzNjEwMDIjNDEjJDEjJDQjJDgz,고은요양병원,28,요양병원,220000,인천,220004,인천중구,항동7가,22348,"인천광역시 중구 연안부두로21번길 11-12, (항동7가)",032-715-5933,,20170125,4,0,0,0,3,0,0,0,0,1,0,0,0,0,126.6050248,37.4557314
1866,JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ2MiQ0NjEwMDIjODEjJDEjJDYjJDgz,고은재활요양병원,28,요양병원,230000,대구,230001,대구남구,대명동,42412,"대구광역시 남구 현충로 236, 2~6(4층 일부)층 (대명동)",053-213-2300,,20180329,4,0,0,0,2,0,0,0,0,2,0,0,0,0,128.5835024,35.8537318
1867,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ2MiQyNjE4MzIjNzEjJDEjJDgjJDgz,고흥군공립노인전문요양병원,28,요양병원,360000,전남,360002,고흥군,고흥읍,59535,"전라남도 고흥군 고흥읍 고흥로 1941, (고흥읍)",061-830-4100,,20070627,3,1,0,0,0,0,0,0,0,2,0,0,0,0,127.2941819,34.6222288
1868,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQyIyQ1IyQwMCQzNjEyMjIjNTEjJDEjJDYjJDgz,곡성군립노인전문요양병원,28,요양병원,360000,전남,360003,곡성군,겸면,57516,"전라남도 곡성군 겸면 곡순로 1756, (겸면)",061-360-9000,https://gshospital.kr/,20090610,4,0,0,0,2,0,0,0,0,2,0,0,0,0,127.1842753,35.2531057
1869,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ5OSQyNjEwMDIjNjEjJDEjJDgjJDgz,공립무안군노인전문요양병원,28,요양병원,360000,전남,360009,무안군,무안읍,58532,"전라남도 무안군 무안읍 몽탄로 51-12, (무안읍)",061-453-7007,www.muansh.co.kr/,20060414,3,0,0,0,2,0,0,0,0,1,0,0,0,0,126.4892025,34.9932228
1870,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxMzUxIzExIyQyIyQzIyQwMCQzNjEyMjIjNzEjJDEjJDgjJDgz,공주에덴요양병원,28,요양병원,340000,충남,340300,공주시,신관동,32529,"충청남도 공주시 치미마을길 4, (신관동)",041-858-9900,http://www.edenhosp.com,20051110,3,0,0,0,2,0,0,0,0,1,0,0,0,0,127.1271527,36.4754122
1871,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ3OSQzNjE4MzIjNDEjJDEjJDQjJDgz,공주푸르메요양병원,28,요양병원,340000,충남,340300,공주시,태봉동,32600,"충청남도 공주시 태봉위뜸길 25, (태봉동)",041-851-7575,http://www.prume.co.kr/,20090225,5,1,0,0,3,0,0,0,0,1,0,0,0,0,127.0901641,36.4094138
1872,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ5MiQzNjEyMjIjNDEjJDEjJDgjJDgz,곽요양병원,28,요양병원,210000,부산,210010,부산사하구,하단동,49314,"부산광역시 사하구 낙동남로 1361, (하단동)",051-207-5131,,20070406,6,1,0,0,3,0,0,0,0,2,0,0,0,0,128.9607182,35.1065177
1873,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzUxIyQxIyQxIyQ5MiQyNjEyMjIjNTEjJDEjJDYjJDgz,광명효요양병원,28,요양병원,310000,경기,310100,광명시,소하동,14327,"경기도 광명시 오리로 352, (소하동, 이화프라자)",02-834-8080,,20110707,6,1,0,0,3,0,0,0,0,2,0,0,0,0,126.8796699,37.4339919
1874,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ5IyQ4OSQzNjEwMDIjNjEjJDEjJDgjJDgz,광안더힐요양병원,28,요양병원,210000,부산,210014,부산수영구,광안동,48299,"부산광역시 수영구 수영로536번길 71, (광안동)",051-745-5200,,20091216,4,0,0,0,2,0,0,0,0,2,0,0,0,0,129.1158587,35.1527373
1875,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQwMyQzNjEwMDIjODEjJDEjJDIjJDgz,광안정다운요양병원,28,요양병원,210000,부산,210014,부산수영구,민락동,48283,"부산광역시 수영구 광안해변로 292, 3~6층 (민락동)",051-710-0119,http://www.xn--sy2btbu0l81m8hbmk.kr,20110208,6,0,0,0,4,0,0,0,0,2,0,0,0,0,129.1255902,35.1560537
1876,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ5MiQyNjEyMjIjNDEjJDEjJDgjJDgz,광양시공립노인전문요양병원,28,요양병원,360000,전남,360700,광양시,마동,57773,"전라남도 광양시 진등길 91,  (마동)",061-797-8200,www.gyghospital.co.kr/,20090611,4,0,0,0,2,0,0,0,0,1,0,0,1,0,127.6901039,34.9574726
1877,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5MiQyNjEyMjIjNTEjJDEjJDYjJDgz,광주고려요양병원,28,요양병원,240000,광주,240001,광주동구,계림동,61423,"광주광역시 동구 구성로 268, (계림동, 고려요양병원)",062-230-9000,,20061127,4,0,0,0,3,0,0,0,0,1,0,0,0,0,126.9197502,35.1578585
1878,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ4OSQzNjEyMjIjODEjJDEjJDYjJDgz,광주누가요양병원,28,요양병원,240000,광주,240002,광주북구,동림동,61270,"광주광역시 북구 유림로 177, (동림동)",062-520-0800,,20170807,6,0,0,0,4,0,0,0,0,2,0,0,0,0,126.8641553,35.1788537
1879,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ4OSQyNjEyMjIjNjEjJDEjJDgjJDgz,광주보훈요양병원,28,요양병원,240000,광주,240004,광주광산구,산월동,62284,"광주광역시 광산구 첨단월봉로 99, (산월동)",062-604-5600,,20220503,4,0,0,0,3,0,0,0,0,1,0,0,0,0,126.849672,35.2079032
1880,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ5OSQyNjEyMjIjNTEjJDEjJDYjJDgz,광주시립제1요양병원,28,요양병원,240000,광주,240004,광주광산구,삼거동,62407,"광주광역시 광산구 삼도로 84-3, (삼거동)",062-949-5200,,20020419,4,2,0,0,2,0,0,0,0,0,0,0,0,0,126.6671025,35.1630553
1881,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ3OSQyNjE0ODEjNTEjJDEjJDIjJDgz,광주연세요양병원,28,요양병원,240000,광주,240002,광주북구,동림동,61270,"광주광역시 북구 동운로 29, (동림동)",062-520-7000,,20071109,7,0,0,0,4,0,0,0,0,3,0,0,0,0,126.8598918,35.1767094
1882,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQxMyQyNjEyMjIjODEjJDEjJDIjJDgz,광주요양병원,28,요양병원,240000,광주,240004,광주광산구,월계동,62276,"광주광역시 광산구 월계로 173-9, (월계동)",062-416-2020,,20191223,6,0,0,0,4,0,0,0,0,2,0,0,0,0,126.8441952,35.2143983
1883,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzQxIyQxIyQ3IyQ4MiQ0NjE0ODEjODEjJDEjJDYjJDgz,구리한빛요양병원,28,요양병원,310000,경기,311000,구리시,수택동,11932,"경기도 구리시 검배로 42, 2층,3층~6층 (수택동)",031-524-9990,,20170807,5,0,0,0,4,0,0,0,0,1,0,0,0,0,127.1435537,37.5975921
1884,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3MiQyNjEyMjIjNDEjJDEjJDgjJDgz,구리효요양병원,28,요양병원,310000,경기,311000,구리시,인창동,11923,"경기도 구리시 동구릉로 56, 영빈웨딩프라자 지하1층, 2층~5층 (인창동)",031-565-3114,http://www.gurihyo.co.kr/,20121107,5,0,0,0,4,0,0,0,0,1,0,0,0,0,127.1341277,37.6050927
1885,JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQyIyQ1IyQwMCQ0NjEwMDIjNDEjJDEjJDgjJDgz,구미 푸른요양병원,28,요양병원,370000,경북,370200,구미시,장천면,39164,"경상북도 구미시 장천면 산호대로 1391, (장천면)",054-474-8811,,20170518,3,0,0,0,2,0,0,0,0,0,0,0,1,0,128.4800816,36.1365413
1886,JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4MiQyNjEwMDIjNDEjJDEjJDgjJDgz,구미가톨릭요양병원,28,요양병원,370000,경북,370200,구미시,도량동,39198,"경상북도 구미시 야은로 483,  (도량동)",054-455-8883,,20130624,2,0,0,0,1,0,0,0,0,1,0,0,0,0,128.3355721,36.1348953
1887,JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQwMyQzNjEwMDIjNjEjJDEjJDQjJDgz,구미숲요양병원,28,요양병원,370000,경북,370200,구미시,구평동,39450,"경상북도 구미시 인동36길 89-0,  (구평동)",054-471-1000,,20220913,3,0,0,0,2,0,0,0,0,1,0,0,0,0,128.4302403,36.086847
1888,JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQyIyQ3IyQwMCQyNjEwMDIjNTEjJDEjJDYjJDgz,구미시립노인요양병원,28,요양병원,370000,경북,370200,구미시,부곡동,39203,"경상북도 구미시 야은로 37-1,  (부곡동)",054-440-1045,http://www.gumihosp.or.kr,20080415,7,0,0,0,6,0,0,0,0,1,0,0,0,0,128.290267,36.1531976
1889,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ5OSQzNjE0ODEjNzEjJDEjJDgjJDgz,구인의료재단법인 오복요양병원,28,요양병원,260000,울산,260001,울산남구,신정동,44667,"울산광역시 남구 두왕로 335, (신정동)",052-266-5400,,20160614,3,0,0,0,1,0,0,0,0,2,0,0,0,0,129.3069606,35.5313559
1890,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ3MiQzNjEyMjIjNTEjJDEjJDIjJDgz,국민요양병원,28,요양병원,260000,울산,260001,울산남구,,44735,"울산광역시 남구 번영로 15, (야음동)",052-226-0100,,20100609,6,0,0,0,3,0,0,0,0,2,0,0,1,0,129.3298359,35.5270726
1891,JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ5OSQyNjEyMjIjODEjJDEjJDIjJDgz,군립청도노인요양병원,28,요양병원,370000,경북,370022,청도군,화양읍,38329,"경상북도 청도군 화양읍 청화로 79-7, (화양읍)",054-370-5450,,20040707,2,0,0,0,1,0,0,0,0,1,0,0,0,0,128.7368062,35.6486288
1892,JDQ4MTYyMiM2MSMkMSMkNiMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ2MiQyNjE4MzIjNDEjJDEjJDQjJDgz,군산제일요양병원,28,요양병원,350000,전북,350100,군산시,문화동,54115,"전북특별자치도 군산시 대학로 183,  (문화동)",063-468-0372,,20141223,3,0,0,0,2,0,0,0,0,0,0,0,1,0,126.7027713,35.975441
1893,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzMxIyQxIyQzIyQxMyQyNjE0ODEjNTEjJDEjJDIjJDgz,군포참요양병원,28,요양병원,310000,경기,311400,군포시,당동,15861,"경기도 군포시 군포로 493, (당동, 군포병원B동)",031-395-7772,,20160923,4,0,0,0,4,0,0,0,0,0,0,0,0,0,126.9440597,37.3506712
1894,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ2MiQyNjE0ODEjNDEjJDEjJDQjJDgz,굿뉴스요양병원,28,요양병원,380000,경남,381000,거제시,거제면,53285,"경상남도 거제시 거제면 거제남서로 3554, (거제면)",055-634-0675,,20051230,6,1,0,0,5,0,0,0,0,0,0,0,0,0,128.5838055,34.8573898
1895,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3MiQyNjE0ODEjODEjJDEjJDYjJDgz,굿모닝요양병원,28,요양병원,110000,서울,110011,성동구,용답동,4808,"서울특별시 성동구 천호대로 436, 2~7층 (용답동)",02-3394-9878,,20170804,5,0,0,0,3,0,0,0,0,1,0,0,1,0,127.0672271,37.5606946
1896,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4OSQ0NjE0ODEjODEjJDEjJDYjJDgz,굿모닝요양병원,28,요양병원,240000,광주,240004,광주광산구,송촌동,62410,"광주광역시 광산구 송촌길 51, 덕임요양병원 (송촌동)",062-949-0000,,20180822,3,0,0,0,2,0,0,0,0,1,0,0,0,0,126.7791926,35.1381176
1897,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzUxIyQxIyQ1IyQ2MiQyNjE4MzIjNjEjJDEjJDgjJDgz,굿케어요양병원,28,요양병원,220000,인천,220003,인천부평구,부평동,21392,"인천광역시 부평구 장제로 117, 1~8층 (부평동)",032-710-4358,,20231130,4,1,0,0,2,0,0,0,0,1,0,0,0,0,126.7298484,37.4959959
1898,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ5OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,그랜드자연요양병원,28,요양병원,210000,부산,210001,부산남구,대연동,48428,"부산광역시 남구 황령대로 355-14, (대연동)",051-612-0075,,20071108,5,0,0,0,4,0,0,0,0,1,0,0,0,0,129.097829,35.1468593
1899,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQwMyQyNjE4MzIjODEjJDEjJDYjJDgz,그레이스힐 요양병원,28,요양병원,110000,서울,110022,노원구,상계동,1691,"서울특별시 노원구 노원로 461, 대감프라자빌딩 3,4,5,6층 (상계동)",02-934-1300,,20200728,6,1,0,0,4,0,0,0,0,1,0,0,0,0,127.0656456,37.6574391
1900,JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ2MiQzNjE4MzIjNTEjJDEjJDIjJDgz,그린요양병원,28,요양병원,240000,광주,240002,광주북구,운암동,61261,"광주광역시 북구 북문대로 25-1, 지1, 1~4층 (운암동)",062-530-7000,,20091214,2,0,0,0,1,0,0,0,0,1,0,0,0,0,126.8822248,35.1742837
1901,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ3MiQzNjE0ODEjNTEjJDEjJDYjJDgz,근로복지공단 경기요양병원,28,요양병원,310000,경기,312500,화성시,우정읍,18558,"경기도 화성시 우정읍 쌍봉로 465-4, (우정읍)",031-351-3083,,19961014,3,0,0,0,3,0,0,0,0,0,0,0,0,0,126.7966415,37.1143507
1902,JDQ4MTYyMiM1MSMkMSMkNCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3MiQ0NjEwMDIjODEjJDEjJDYjJDgz,근로복지공단 태백요양병원,28,요양병원,320000,강원,320600,태백시,장성동,26052,"강원특별자치도 태백시 보드미길 8-0, 4층 (장성동,근로복지공단태백요양병원)",033-580-3700,,20240131,1,0,0,0,1,0,0,0,0,0,0,0,0,0,129.0043366,37.1040964
1903,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzQxIyQxIyQ3IyQ5OSQzNjE0ODEjNzEjJDEjJDgjJDgz,금강요양병원,28,요양병원,220000,인천,220001,인천미추홀구,주안동,22228,"인천광역시 미추홀구 인주대로 452, (주안동, A동 지1층~6층, B동 5층~6층)",032-215-7575,,20160905,5,1,0,0,3,0,0,0,0,1,0,0,0,0,126.6865689,37.450577
1904,JDQ4MTYyMiM2MSMkMSMkMiMkOTkkNTgxMzUxIzExIyQxIyQzIyQ5OSQ0NjE0ODEjNjEjJDEjJDgjJDgz,금산효사랑요양병원,28,요양병원,340000,충남,340002,금산군,남일면,32753,"충청남도 금산군 남일면 무금로 2145,",041-751-2111,,20050909,6,1,0,0,3,0,0,0,0,2,0,0,0,0,127.5055364,36.0828062
1905,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQwMyQyNjE0ODEjNTEjJDEjJDYjJDgz,금정의료소비자생활협동조합 금송요양병원,28,요양병원,210000,부산,210013,부산연제구,연산동,47596,"부산광역시 연제구 중앙대로 1078, (연산동, 4,5층)",051-581-5481,,20130502,5,0,0,0,4,0,0,0,0,0,0,0,1,0,129.0805408,35.1839834
1906,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3MiQzNjEwMDIjNTEjJDEjJDIjJDgz,금정형주요양병원,28,요양병원,210000,부산,210011,부산금정구,남산동,46224,"부산광역시 금정구 금강로 638, (남산동)",051-532-7533,www.hjyoyang.co.kr/,20120807,5,1,0,0,3,0,0,0,0,1,0,0,0,0,129.088895,35.2641996
1907,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ4MiQzNjE4MzIjNzEjJDEjJDgjJDgz,금천수요양병원,28,요양병원,110000,서울,110025,금천구,독산동,8548,"서울특별시 금천구 남부순환로 1400, 2~9층 (독산동)",02-838-5558,http://geumcheon.koreasu.com,20120614,5,0,0,0,3,0,0,0,0,2,0,0,0,0,126.9064303,37.4800294
1908,JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQyIyQxIyQwMCQzNjE4MzIjNjEjJDEjJDAjJDgz,기장연세요양병원,28,요양병원,210000,부산,210100,부산기장군,기장읍,46063,"부산광역시 기장군 기장읍 반송로 1644, (기장읍)",741-7525,,20120409,6,0,0,0,3,0,0,0,0,3,0,0,0,0,129.2178113,35.2507269
1909,JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ4MiQzNjE0ODEjNTEjJDEjJDIjJDgz,김신요양병원,28,요양병원,230000,대구,230005,대구수성구,중동,42151,"대구광역시 수성구 수성로 228, 지하1~10층 (중동)",053-766-5555,,20190909,8,0,0,0,6,0,0,0,0,1,0,0,1,0,128.6131202,35.8458461
1910,JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4MiQzNjEwMDIjNjEjJDEjJDAjJDgz,김천요양병원,28,요양병원,370000,경북,370300,김천시,용두동,39589,"경상북도 김천시 모암길 3,  (용두동)",054-430-0202,,20090203,5,0,0,0,3,0,0,0,0,2,0,0,0,0,128.1274447,36.1210927
1911,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzUxIyQxIyQ1IyQ5OSQ0NjEwMDIjNDEjJDEjJDgjJDgz,김포 서울 대효요양병원,28,요양병원,310000,경기,312300,김포시,고촌읍,10126,"경기도 김포시 고촌읍 장차로5번길 5-17, 중원빌딩 B1,1~2,4층 6~12층호",031-988-8275,,20160418,6,0,0,0,4,0,0,0,0,2,0,0,0,0,126.7689028,37.6029032
1912,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzUxIyQxIyQxIyQ3MiQzNjEyMjIjNDEjJDEjJDgjJDgz,김포다올요양병원,28,요양병원,310000,경기,312300,김포시,구래동,10071,"경기도 김포시 김포한강10로133번길 67, 지1-2층 (구래동)",031-989-7587,,20191224,5,0,0,0,4,0,0,0,0,1,0,0,0,0,126.6191259,37.6410778
1913,JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzQxIyQxIyQ3IyQxMyQzNjEwMDIjNjEjJDEjJDgjJDgz,김포선요양병원,28,요양병원,310000,경기,312300,김포시,,10071,"경기도 김포시 김포한강4로 561, 3~7층 (구래동)",031-985-5720,,20080626,4,0,0,0,2,0,0,0,0,2,0,0,0,0,126.6215784,37.644954
1914,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQwMyQzNjEyMjIjNDEjJDEjJDQjJDgz,꿈의숲요양병원,28,요양병원,110000,서울,110024,강북구,번동,1231,"서울특별시 강북구 월계로 183, (번동)",02-987-9988,,20191015,8,1,0,0,6,0,0,0,0,1,0,0,0,0,127.0449372,37.6205782
